cryo_sleep_flag,passenger_age,room_service_spend,food_court_spend,shopping_mall_spend,spa_amenities_spend,vr_deck_spend,cabin_deck_tier,transported_or_survived
1,23.769,15.077,505.153,746.557,0.0,0.0,5,1
0,0.0,394.233,158.9,0.0,0.0,20.633,8,0
0,22.942,684.863,0.0,0.0,1245.005,0.0,5,0
0,27.101,186.773,987.236,0.0,972.13,0.0,5,0
0,13.852,230.481,1103.352,99.839,264.396,1197.949,3,1
1,20.787,313.149,0.0,0.0,0.0,769.63,5,1
1,49.423,0.0,281.669,846.634,0.0,0.0,8,0
1,37.309,0.0,47.381,0.0,0.0,342.838,6,0
0,15.056,0.0,757.173,0.0,614.694,0.0,1,1
0,5.634,0.0,0.0,1257.843,2184.1,297.539,8,0
1,23.422,527.545,1952.337,0.0,0.0,3376.836,1,1
0,25.012,0.0,1548.989,255.976,0.0,2238.091,4,1
0,34.947,65.425,14.189,422.741,190.555,355.253,5,0
0,20.506,523.18,190.298,0.0,1444.913,468.151,3,0
0,35.161,558.448,286.293,861.871,0.0,0.0,6,0
1,55.092,0.0,0.0,526.787,1908.998,0.0,2,0
1,39.417,868.089,0.0,1042.695,120.766,680.294,4,1
1,27.327,952.778,125.676,0.0,0.0,0.0,8,0
0,25.436,0.0,2385.442,225.51,0.0,1249.357,6,0
1,23.007,0.0,1585.942,192.039,1087.173,1948.17,7,0
1,44.529,994.209,1571.586,317.778,121.712,649.252,3,1
0,19.218,124.545,893.911,0.0,497.776,406.824,5,0
0,28.633,0.0,0.0,232.068,0.0,0.0,3,0
1,28.717,0.0,400.211,0.0,0.0,1084.991,2,1
1,20.975,57.91,1614.586,370.667,0.0,0.0,6,0
1,8.785,0.0,0.0,0.0,199.348,0.0,3,0
1,32.522,0.0,1213.864,0.0,0.0,1307.555,7,0
0,27.146,241.058,3237.131,628.387,0.0,1381.246,2,1
1,35.003,1170.465,1724.18,0.0,3311.35,0.0,2,0
1,20.53,31.205,2146.835,0.0,0.0,0.0,6,0
0,45.091,917.152,712.007,881.674,509.605,0.0,2,1
1,15.725,1148.694,1611.518,353.471,0.0,0.0,6,0
0,51.969,1152.301,0.0,658.371,0.0,0.0,3,1
0,3.533,405.09,1405.037,76.904,417.609,0.0,7,0
0,34.087,0.0,1235.266,1670.592,501.804,1017.216,5,1
1,34.656,519.536,797.893,0.0,1697.649,714.25,1,1
1,16.862,901.46,2029.209,1146.918,749.502,888.556,8,1
0,33.942,167.306,0.0,135.635,145.208,0.0,1,1
1,45.913,1353.98,225.531,0.0,0.0,0.0,3,1
1,0.0,778.892,564.554,440.395,1958.913,356.19,5,0
0,35.038,589.378,0.0,346.267,1331.736,367.308,1,1
0,0.0,926.147,722.318,0.0,0.0,145.367,7,0
1,14.481,436.69,0.0,0.0,351.76,0.0,2,1
0,50.808,0.0,1706.345,156.169,468.457,2096.315,3,1
1,19.855,0.0,505.965,365.859,0.0,747.326,3,1
1,11.566,998.159,0.0,0.0,1159.036,2369.212,4,1
1,25.229,0.0,0.0,759.748,1224.906,1632.413,4,1
1,56.951,74.743,168.505,0.0,100.466,2088.434,4,1
0,2.356,0.0,1275.912,0.0,1.044,0.0,6,0
0,13.282,1379.55,1107.287,696.997,1958.854,922.83,5,1
0,48.964,1312.97,0.0,156.774,1336.123,0.0,8,0
0,54.008,0.0,0.0,851.053,389.596,0.0,3,1
1,26.552,315.744,1238.278,415.253,0.0,1870.803,4,1
1,10.653,0.0,0.0,169.152,688.4,0.0,3,1
0,57.342,619.714,521.892,84.471,1077.892,0.0,2,0
1,50.322,551.294,598.506,440.319,0.0,0.0,4,1
1,37.505,747.609,824.475,0.0,587.056,0.0,3,0
1,16.626,435.747,1479.925,0.0,0.0,0.0,5,0
0,27.314,2128.014,0.0,511.549,67.06,67.316,6,1
0,25.755,0.0,0.0,89.087,0.0,2117.356,7,1
0,32.632,0.0,0.0,188.798,146.992,0.0,5,0
1,48.314,0.0,2611.834,780.053,1841.191,2042.234,5,1
0,40.312,0.0,2876.609,106.229,0.0,1191.279,7,0
0,12.917,0.0,2647.413,178.419,1372.131,716.085,4,0
0,47.271,0.0,218.422,0.0,0.0,1085.526,5,0
0,32.384,0.0,0.0,411.214,1144.632,314.338,6,0
0,37.619,0.0,0.0,365.904,311.821,1650.353,1,1
0,48.532,556.842,0.0,674.434,697.227,895.329,8,0
1,12.438,0.0,212.312,0.0,317.869,0.0,6,0
1,27.498,103.316,2010.75,0.0,1015.788,611.065,2,0
0,20.56,801.251,1491.367,613.597,0.0,1123.172,6,1
0,6.05,0.0,722.886,311.239,0.0,0.0,3,1
1,32.854,48.045,0.0,0.0,768.789,432.569,1,1
1,63.162,457.744,0.0,901.67,0.0,0.0,4,1
0,2.239,0.0,754.953,0.0,0.0,0.0,3,1
0,27.548,0.0,1286.461,609.199,250.225,0.0,7,0
0,36.968,444.976,920.258,0.0,0.0,0.0,6,0
0,29.723,539.809,0.0,1226.042,0.0,1002.497,3,1
1,26.416,1561.743,1230.801,0.0,608.74,0.0,5,1
0,9.811,322.762,961.093,815.26,1420.224,0.0,3,1
0,31.259,752.831,0.0,124.285,0.0,0.0,3,1
0,17.405,92.943,0.0,0.0,0.0,3.732,6,0
0,0.0,413.198,1276.195,273.822,0.0,0.0,2,1
1,44.724,1303.717,168.591,523.864,0.0,724.082,7,1
1,41.417,0.0,2356.977,0.0,465.883,0.0,6,0
1,28.723,488.851,1051.355,0.0,1338.19,1489.026,4,1
0,31.207,1608.131,0.0,533.779,1428.308,0.0,8,0
0,43.04,403.322,437.753,0.0,0.0,199.606,8,0
1,31.141,1292.872,526.06,0.0,0.0,303.963,7,1
0,40.656,0.0,0.0,1872.785,333.766,556.453,1,1
0,23.835,199.169,0.0,0.0,1222.201,338.865,5,0
1,46.368,241.791,1291.668,812.77,480.335,0.0,2,1
1,32.491,0.0,1464.328,0.0,628.235,660.201,1,1
1,30.717,0.0,1174.538,455.065,1566.014,789.454,1,1
1,10.219,0.0,2268.382,536.439,0.0,0.0,7,0
0,32.017,754.343,0.0,802.216,68.033,747.686,2,1
0,16.353,786.9,2459.125,57.858,2108.066,1551.306,5,0
1,19.064,430.624,0.0,1283.775,93.508,1041.189,4,1
0,16.585,755.667,0.0,0.0,0.0,1278.994,2,1
1,13.073,113.303,0.0,301.163,0.0,480.517,2,1
1,57.747,1001.256,0.0,307.355,0.0,0.0,2,1
0,46.639,225.712,0.0,0.0,702.879,0.0,8,0
1,54.885,257.612,1081.125,9.912,0.0,635.882,5,0
0,10.879,47.365,742.669,260.448,608.138,1289.902,8,0
0,28.998,664.893,0.0,0.0,0.0,3225.208,2,1
0,9.891,0.0,0.0,1536.917,0.0,1330.913,2,1
0,18.26,854.68,4.246,0.0,647.282,0.0,3,0
1,15.146,0.0,0.0,830.478,473.31,0.0,3,0
0,45.354,0.0,0.0,649.617,879.534,2692.443,3,1
1,22.453,666.827,0.0,162.237,0.0,74.892,3,0
1,42.957,162.446,2170.35,0.0,0.0,349.89,2,1
1,36.458,0.0,679.741,0.0,751.614,0.0,8,0
1,60.251,798.538,1244.603,0.0,1980.922,1943.359,7,0
0,7.288,0.0,0.0,0.0,322.285,825.35,8,0
0,45.629,89.869,1883.057,0.0,777.044,0.0,3,0
1,44.05,1129.498,2011.322,0.0,0.0,0.0,1,1
1,14.373,1220.443,0.0,923.69,0.0,622.564,7,1
0,42.1,1242.059,0.0,516.339,1374.172,346.416,4,1
1,32.706,36.618,1044.919,610.145,1309.256,1173.716,3,1
0,24.815,1019.957,1223.266,499.746,1091.851,874.317,5,0
1,16.465,0.0,0.0,263.502,109.86,22.296,4,1
0,17.932,0.0,83.401,987.981,966.762,0.0,8,0
1,56.697,0.0,0.0,0.0,1293.138,132.061,8,0
1,28.01,1307.364,582.502,229.735,2092.175,0.0,6,0
0,38.95,0.0,1886.614,588.353,1397.379,163.295,8,0
1,16.927,137.754,0.0,0.0,380.203,317.263,6,0
1,17.082,0.0,1650.985,1904.09,0.0,0.0,1,1
0,43.148,671.857,0.0,185.997,481.224,962.214,4,1
1,9.106,0.0,0.0,249.514,592.235,0.0,4,0
0,22.187,0.0,1432.314,873.852,1089.933,0.0,8,0
0,28.476,507.081,1556.324,682.375,1799.281,0.0,1,0
1,29.559,0.0,1471.692,191.324,205.334,554.371,6,0
1,25.493,0.0,0.0,242.872,2621.086,387.19,3,0
1,33.541,0.0,0.0,0.0,0.0,743.224,1,1
1,37.7,0.0,1437.586,0.0,771.276,1243.263,5,0
1,38.285,336.044,499.85,459.638,0.0,1670.187,1,1
1,14.199,0.0,0.0,418.58,0.0,599.76,2,1
1,24.022,0.0,999.982,853.853,88.048,0.0,6,1
0,44.727,218.46,0.0,102.519,0.0,17.434,2,0
1,40.525,0.0,2603.43,0.0,132.429,0.0,6,0
0,8.78,1514.824,2303.81,761.769,348.246,2081.697,6,1
1,32.921,1412.033,1174.917,974.21,1540.396,2386.771,4,1
1,0.305,0.0,2083.208,673.017,0.0,982.827,3,1
0,28.657,582.139,527.75,78.365,1309.29,1201.382,3,1
1,54.569,707.034,1368.525,754.856,417.888,563.49,6,0
1,14.73,0.0,2223.264,2090.19,1441.734,684.359,6,1
0,16.319,0.0,744.598,234.485,0.0,0.0,8,0
1,38.696,212.006,143.775,0.0,0.0,222.371,2,1
1,6.401,107.65,0.0,0.0,0.0,0.0,8,0
1,19.141,0.0,350.24,520.267,0.0,595.424,8,0
0,36.35,507.506,1438.108,0.0,835.596,237.41,5,0
1,19.12,0.0,1584.76,264.866,1934.614,2344.163,1,1
1,24.696,0.0,1055.238,382.989,0.0,1262.459,6,1
1,38.419,290.904,0.0,1029.668,1002.049,598.738,8,0
1,33.902,470.881,0.0,903.709,0.0,19.713,6,1
0,31.735,0.0,0.0,654.167,508.353,2059.823,1,1
0,23.252,823.259,84.786,0.0,1045.419,268.548,1,1
1,33.181,0.0,74.485,685.79,0.0,648.258,5,1
1,26.268,0.0,1192.268,565.087,85.728,344.362,5,0
0,34.409,52.294,2832.812,313.329,1097.509,0.0,1,0
0,21.043,0.0,598.235,0.0,0.0,338.332,6,1
1,25.444,0.0,189.922,0.0,1778.998,0.0,6,0
0,14.141,1436.198,138.934,0.0,699.047,0.0,1,1
1,27.51,0.0,599.262,0.0,1098.4,667.112,6,0
0,16.646,1806.794,0.0,168.368,0.0,1946.61,5,1
0,12.403,504.132,594.238,0.0,0.0,665.632,1,1
0,31.621,279.836,990.975,1640.171,897.469,0.0,5,1
0,30.978,529.556,701.623,75.488,219.151,0.0,6,0
1,38.96,1864.453,999.05,894.502,345.327,1123.754,6,1
0,21.964,0.0,970.497,0.0,1506.368,0.0,4,0
0,33.713,0.0,0.0,0.0,1148.27,975.397,2,0
1,35.711,0.0,1214.244,224.263,2423.361,709.358,2,0
0,34.227,240.893,0.0,0.0,479.24,802.215,7,0
0,16.441,0.0,0.0,0.0,0.0,335.282,5,1
1,30.091,234.521,0.0,47.947,102.741,702.827,1,1
0,33.098,1320.806,970.25,39.012,767.23,174.573,2,1
1,28.1,318.415,182.91,1208.866,1427.442,0.0,6,1
1,0.0,29.754,0.0,381.807,0.0,0.0,8,0
1,30.247,0.0,1023.645,438.526,319.391,0.0,3,1
1,58.975,804.033,0.0,472.207,2080.496,109.835,1,0
0,22.959,0.0,617.786,513.071,45.77,1895.347,5,1
1,17.807,1420.157,736.199,123.583,1334.113,1066.584,6,1
0,33.227,1476.684,1512.692,0.0,852.429,539.095,6,1
0,32.373,386.888,2588.022,263.417,1361.447,0.0,3,0
0,44.698,212.515,0.0,817.81,0.0,1347.206,5,1
0,10.39,889.929,387.031,800.693,0.0,174.725,7,1
0,38.239,931.619,118.398,35.377,332.299,1953.681,1,1
0,36.266,0.0,970.5,599.992,0.0,0.0,6,0
0,26.01,0.0,708.803,61.033,13.285,0.0,7,0
0,32.742,0.0,26.945,188.968,588.164,0.0,4,0
0,42.412,485.892,0.0,0.0,2273.099,0.0,6,0
0,40.212,653.308,0.0,68.279,752.99,0.0,4,1
1,11.998,0.0,1635.434,921.145,997.751,408.377,8,0
1,39.482,0.0,1001.045,221.756,1590.923,0.0,4,0
1,27.094,0.0,1551.322,245.758,0.0,0.0,1,1
0,29.02,0.0,77.525,0.0,128.409,1427.987,8,0
1,29.025,578.161,0.0,0.0,2977.954,0.0,1,0
1,25.897,0.0,0.0,34.864,222.966,918.69,3,1
1,44.684,24.463,880.701,0.0,1538.074,332.775,6,0
0,26.828,0.0,0.0,182.133,1370.112,2523.241,1,1
0,12.326,341.544,2668.396,0.0,0.0,1346.805,1,1
0,22.491,191.222,0.0,214.798,651.527,0.0,3,0
0,30.502,0.0,778.392,238.042,471.422,0.0,3,0
1,45.209,97.141,2330.226,0.0,672.955,1877.864,6,0
1,36.443,337.192,1168.908,0.0,0.0,0.0,7,0
1,16.093,0.0,660.808,213.33,0.0,500.424,5,0
1,62.793,0.0,0.0,833.208,0.0,162.324,2,1
0,31.707,1393.623,0.0,313.763,202.426,0.0,6,1
0,45.855,0.0,1374.06,0.0,1613.483,671.19,2,0
0,25.876,157.106,2257.377,393.443,2309.042,499.038,8,0
1,35.467,877.046,0.0,1126.227,1846.258,780.271,8,1
0,39.753,2513.886,0.0,683.356,1256.204,445.924,5,1
0,45.055,0.0,0.0,476.615,0.0,738.565,4,1
1,42.803,512.388,0.0,576.33,0.0,398.033,7,1
1,40.211,0.0,313.612,976.374,540.919,0.0,6,0
0,23.589,0.0,2368.948,772.351,0.0,304.201,1,1
0,19.996,0.0,1257.76,487.386,944.926,0.0,3,0
0,32.657,0.0,816.102,768.44,1102.535,0.0,6,0
0,41.064,193.161,0.0,0.0,899.919,0.0,3,0
0,24.882,0.0,0.0,0.0,1437.648,174.606,4,0
0,42.912,835.425,2136.777,257.975,0.0,336.987,3,1
1,48.337,255.752,690.886,208.461,1336.112,1262.198,4,0
1,15.172,494.583,0.0,0.0,0.0,0.0,7,0
1,16.283,0.0,0.0,632.477,0.0,506.695,5,1
0,26.035,0.0,0.0,0.0,895.328,423.929,4,0
1,32.307,406.917,0.0,0.0,1647.461,0.0,8,0
0,20.656,0.0,1125.493,0.0,846.815,377.428,2,0
0,46.931,0.0,321.066,0.0,332.884,1352.857,8,0
1,33.937,0.0,357.762,1007.049,651.169,495.832,6,0
0,28.552,0.0,2026.168,0.0,460.07,537.913,8,0
0,7.897,0.0,0.0,0.0,0.0,0.0,8,0
1,9.579,1090.562,2687.039,678.469,0.0,2367.302,8,1
1,31.934,0.0,0.0,531.785,223.292,0.0,4,0
1,0.0,976.194,557.038,0.0,397.843,0.0,6,0
0,42.177,914.715,112.556,552.194,322.466,1203.193,5,1
1,25.786,0.0,598.103,332.279,1053.712,179.442,7,0
1,73.403,0.0,983.51,1476.5,72.976,0.0,8,0
0,60.311,1884.327,970.602,396.207,929.277,0.0,4,0
1,25.46,1358.102,0.0,90.905,150.955,2265.3,5,1
1,26.511,199.513,0.0,0.0,2315.695,672.32,2,0
1,41.938,387.293,3453.806,0.0,398.785,877.239,7,0
0,51.844,0.0,0.0,0.0,2884.795,470.746,1,0
0,5.068,501.029,1289.055,937.815,697.213,583.552,5,1
0,2.991,0.0,0.0,180.063,74.955,1768.556,1,1
0,19.292,0.0,114.465,486.538,0.0,36.603,5,0
1,36.158,0.0,297.361,1017.979,0.0,0.0,8,0
0,34.956,233.71,1017.378,0.0,0.0,1211.457,7,0
0,42.977,0.0,0.0,886.169,0.0,821.537,4,1
1,11.204,176.27,649.369,201.022,744.302,413.379,1,1
1,0.0,0.0,0.0,413.627,0.0,794.291,7,1
1,40.012,0.0,839.215,0.0,515.62,0.0,5,0
0,16.405,774.557,0.0,0.0,1720.176,321.727,6,0
0,0.0,380.862,0.0,443.754,213.411,161.715,5,1
0,30.031,213.718,121.647,1505.375,2597.072,0.0,1,1
1,39.104,791.327,0.0,731.855,0.0,1548.631,6,1
1,26.291,532.396,0.0,878.693,144.358,0.0,8,1
0,21.59,1160.266,0.0,62.479,0.0,2778.926,7,1
1,25.769,0.0,0.0,0.0,1340.157,1221.23,5,1
1,22.812,0.0,1671.548,0.0,0.0,0.0,1,0
1,9.127,0.0,0.0,0.0,0.0,64.625,2,1
0,17.994,0.0,235.583,0.0,191.918,123.027,3,0
1,35.298,847.1,1353.469,0.0,2016.515,711.481,2,0
1,32.503,1064.992,0.0,0.0,558.426,0.0,1,1
0,30.353,844.198,0.0,71.799,0.0,333.627,4,1
0,14.068,0.0,721.486,243.78,0.0,172.825,4,1
1,25.459,924.044,1791.521,372.972,2150.289,0.0,3,0
1,0.0,0.0,0.0,161.642,0.0,0.0,1,1
0,30.499,803.776,269.823,0.0,0.0,1264.745,6,1
0,48.004,0.0,0.0,0.0,1935.11,0.0,5,0
1,7.362,676.647,0.0,0.0,1422.207,801.773,2,1
1,19.797,0.0,491.046,0.0,1711.466,1137.386,6,0
1,32.607,981.259,0.0,430.997,0.0,70.514,7,0
1,45.54,0.0,0.0,679.201,0.0,354.991,2,1
0,21.725,0.0,0.0,695.6,456.483,1521.67,3,1
1,18.308,0.0,542.494,593.894,678.639,0.0,8,0
1,0.435,0.0,1716.833,95.226,711.062,0.0,3,0
0,29.448,281.443,0.0,0.0,1936.002,0.0,7,0
1,56.589,1393.958,0.0,0.0,0.0,1523.592,3,1
0,31.883,1953.488,1053.055,0.0,1255.665,1656.908,8,0
1,27.688,283.151,1904.509,725.438,0.0,0.0,7,0
1,32.509,945.843,0.0,72.162,1251.309,1356.553,6,1
0,27.845,370.862,247.458,0.0,0.0,1159.854,6,0
0,16.618,544.274,789.757,0.0,0.0,1931.275,3,1
1,39.526,0.0,327.532,0.0,0.0,704.363,6,1
1,31.161,346.8,0.0,194.094,0.0,253.527,3,1
1,28.247,569.361,1051.308,767.782,354.472,1502.478,8,1
0,14.345,0.0,2273.204,0.0,0.0,1033.849,6,0
1,46.249,169.629,589.994,0.0,1174.928,2657.143,3,1
0,37.306,182.02,0.0,64.059,1014.062,1306.643,5,0
0,20.259,757.162,0.0,82.531,2166.973,461.225,8,0
1,42.026,0.0,2573.896,44.045,712.96,0.0,5,0
0,21.034,186.498,1541.955,0.0,882.746,0.0,7,0
1,17.052,1462.804,1218.032,291.766,1850.11,0.0,2,1
1,17.364,976.639,877.695,207.039,0.0,74.185,7,0
1,3.205,1096.966,0.0,156.095,0.0,1272.371,2,1
1,34.602,235.881,209.315,401.079,530.103,296.145,7,0
1,2.364,428.648,356.493,0.0,0.0,1372.812,3,1
0,10.802,871.454,1109.489,0.0,3009.333,654.452,2,0
0,0.0,1234.166,2260.703,942.869,1911.048,0.0,6,0
1,26.795,0.0,1792.006,483.239,2690.374,392.006,3,0
1,25.896,0.0,0.0,633.09,378.692,795.702,5,1
0,23.426,1071.139,718.794,856.619,915.631,446.185,4,1
0,13.404,40.022,1334.116,464.529,0.0,458.218,5,0
0,11.589,0.0,1192.632,689.898,1281.217,0.0,1,1
0,34.501,0.0,0.0,0.0,0.0,0.0,5,0
1,20.292,0.0,3946.931,284.326,0.0,2671.384,1,1
1,32.429,0.0,0.0,67.678,0.0,1589.89,2,1
0,15.607,1579.211,0.0,1109.503,0.0,0.0,5,1
1,30.535,205.417,730.314,689.481,1935.719,0.0,4,0
0,46.246,182.332,2990.164,0.0,2307.245,380.002,6,0
1,36.206,602.25,0.0,378.765,0.0,1238.147,5,1
0,22.226,845.524,131.006,263.902,1730.887,0.0,6,0
1,31.601,834.827,1742.752,424.426,1356.523,1372.742,5,1
0,24.631,917.854,428.565,0.0,0.0,362.637,5,0
0,28.11,0.0,48.475,371.609,0.0,128.786,8,0
1,23.441,26.387,1128.759,42.235,0.0,1093.921,6,1
0,25.699,719.871,777.022,328.172,1132.795,0.0,6,0
1,30.969,0.0,1686.527,0.0,0.0,0.0,3,0
1,14.093,216.681,1999.763,0.0,201.24,1003.676,5,1
0,13.778,479.196,818.404,827.352,0.0,267.034,5,1
1,8.56,730.37,800.079,0.0,830.675,2304.215,8,1
1,5.596,0.0,706.933,0.0,71.529,1028.517,4,1
1,10.958,684.585,1036.957,141.114,0.0,960.255,6,1
1,30.232,68.079,516.205,0.0,75.374,248.02,8,0
1,15.501,679.848,449.27,0.0,2549.647,1218.492,6,0
0,35.191,725.006,1885.953,228.843,0.0,0.0,1,1
1,28.486,1265.145,2269.339,0.0,0.0,596.497,1,1
1,0.441,1099.745,0.0,0.0,951.777,0.0,6,0
1,37.17,1095.272,462.025,1320.294,152.123,1391.413,4,1
1,39.351,1158.386,0.0,427.306,0.0,605.135,8,1
1,14.086,409.396,76.834,0.0,2764.646,2381.639,2,1
0,33.883,240.92,933.019,404.2,0.0,2811.913,5,1
1,16.009,787.331,1253.326,487.705,0.0,1101.485,2,1
0,29.367,695.853,315.448,726.872,485.819,371.847,4,1
0,10.297,19.107,0.0,98.793,2213.128,0.0,2,0
0,2.897,483.135,0.0,716.839,0.0,1249.987,1,1
0,22.641,197.187,1525.8,0.0,613.584,520.799,3,1
1,26.268,0.0,0.0,0.0,2605.999,864.937,2,0
0,22.432,1058.799,1874.913,261.768,451.602,2116.277,3,1
0,11.424,255.88,1075.476,354.595,0.0,0.0,2,1
1,22.401,1551.66,2029.411,0.0,0.0,0.0,8,0
1,31.77,0.0,211.717,315.275,537.571,51.753,4,1
1,27.371,0.0,0.0,0.0,1773.884,1162.261,3,1
0,30.555,241.215,966.435,14.903,0.0,882.611,2,1
1,18.618,959.298,1979.584,743.873,1219.317,0.0,4,1
1,44.404,479.655,1559.666,679.005,0.0,1094.381,7,1
0,11.534,421.807,0.0,0.0,0.0,0.0,7,0
1,34.826,0.0,554.113,0.0,0.0,0.0,6,0
1,44.546,0.0,0.0,0.0,1891.832,178.77,8,0
1,34.733,429.628,0.0,155.022,385.762,0.0,7,0
1,25.165,0.0,1596.466,0.0,628.792,1234.352,1,1
0,20.604,0.0,0.0,752.76,615.888,600.697,5,1
1,42.505,545.596,0.0,364.538,1530.129,2153.839,4,1
1,8.078,0.0,0.0,397.408,0.0,40.455,4,1
0,14.418,1263.481,0.0,0.0,1067.114,171.688,1,1
1,22.434,1015.559,625.697,823.683,0.0,1570.902,3,1
0,45.327,0.0,1843.804,0.0,2491.6,204.533,2,0
1,33.317,0.0,228.148,637.071,0.0,1868.706,3,1
0,14.447,0.0,0.0,693.215,0.0,867.87,8,0
0,23.656,0.0,1457.933,0.0,914.637,0.0,4,0
0,19.399,718.153,2472.842,882.83,397.767,1536.449,6,1
0,18.063,0.0,0.0,134.665,669.538,1258.363,7,0
1,41.704,519.518,0.0,204.962,560.045,1298.899,2,1
0,8.796,0.0,1068.793,360.136,0.0,0.0,7,0
1,50.523,738.684,2396.248,1954.482,2084.695,0.0,7,0
0,39.595,0.0,0.0,922.883,1292.896,0.0,5,0
0,43.272,227.91,0.0,562.633,1804.845,0.0,7,0
0,21.519,159.632,1207.702,0.0,0.0,2129.019,8,0
1,25.901,0.0,1408.882,250.41,768.176,287.644,8,0
0,7.936,0.0,457.358,0.0,527.105,261.611,8,0
1,20.655,849.066,0.0,630.382,1550.803,879.609,5,1
1,34.911,479.345,1643.254,248.662,1586.273,897.767,2,1
1,46.145,902.532,1083.643,0.0,522.356,0.0,8,0
1,12.5,431.028,0.0,215.43,0.0,0.0,4,1
1,22.883,312.944,508.914,0.0,2267.628,0.0,6,0
1,25.882,0.0,0.0,254.681,921.586,720.321,1,1
1,8.459,44.262,1273.069,0.0,0.0,0.0,7,0
1,36.279,202.2,135.32,185.393,757.196,316.157,6,0
1,17.864,1489.52,0.0,590.263,0.0,0.0,7,1
0,25.265,666.522,410.551,140.291,1470.888,0.0,7,0
0,21.673,1218.44,498.369,0.0,0.0,1470.887,3,1
0,16.949,608.4,1523.916,283.835,67.082,1779.922,6,1
0,27.901,0.0,1159.309,560.422,578.9,1054.807,6,0
0,24.981,296.131,262.309,0.0,1452.724,0.0,3,0
1,22.794,373.545,1366.402,315.967,427.199,1622.372,1,1
1,17.802,0.0,930.885,907.823,1008.459,1060.202,1,1
1,32.473,0.0,0.0,491.248,279.016,176.952,5,1
1,51.151,86.251,300.338,202.342,274.595,0.0,8,0
1,29.958,1263.653,272.133,528.253,404.025,1301.275,7,1
1,41.946,0.0,1056.314,423.398,102.036,0.0,8,0
1,8.537,1003.782,9.573,592.017,0.0,663.474,1,1
0,30.209,0.0,0.0,0.0,0.0,371.814,2,0
0,12.637,0.0,2812.509,0.0,579.252,1915.315,5,0
0,7.323,986.962,1577.683,732.704,35.967,168.365,8,0
0,17.649,695.734,0.0,0.0,138.61,284.131,4,0
1,44.687,1035.437,1135.129,394.862,0.0,1957.546,5,1
1,41.3,740.456,592.02,0.0,0.0,0.0,7,0
1,31.402,1558.899,919.861,0.0,0.0,1155.039,6,1
0,6.542,583.17,614.81,365.804,0.0,91.453,6,0
1,25.252,118.29,1877.571,282.579,315.657,0.0,5,0
1,32.224,442.902,864.744,1351.792,742.716,301.219,3,1
1,30.458,1028.255,375.494,0.0,111.395,1026.29,7,1
0,2.187,0.0,1700.629,976.462,0.0,1721.395,1,1
1,15.536,0.0,729.942,367.357,0.0,1848.429,6,1
0,27.103,19.176,595.774,0.0,3167.181,0.0,6,0
0,35.508,0.0,826.827,617.578,0.0,0.0,2,1
0,0.0,309.751,337.669,486.814,0.0,0.0,7,1
0,25.73,0.0,461.072,190.072,878.7,0.0,1,0
1,30.003,254.489,0.0,319.125,706.947,71.744,7,0
0,39.895,782.438,0.0,0.0,882.952,0.0,6,0
0,37.7,0.0,0.0,0.0,0.0,1063.865,3,1
1,36.156,1310.125,0.0,595.288,572.414,0.0,6,1
1,16.801,0.0,0.0,44.594,377.478,0.0,1,1
0,1.288,994.319,240.88,125.154,0.0,0.0,2,1
1,22.497,658.839,573.741,326.7,579.951,1546.484,8,1
0,42.023,0.0,124.444,318.561,1470.902,0.0,8,0
0,47.508,1982.016,0.0,0.0,285.58,537.99,1,1
0,37.948,178.566,2339.504,890.301,292.898,165.465,7,0
0,34.011,0.0,1753.776,237.862,1484.977,1395.195,7,0
1,33.315,0.0,984.912,56.514,1367.496,925.623,3,0
0,20.214,76.988,2738.989,411.274,2052.33,427.306,2,0
1,26.179,137.186,0.0,302.464,0.0,0.0,8,0
1,51.367,286.72,2715.15,599.555,1305.631,0.0,1,0
1,14.804,26.432,0.0,471.271,971.738,559.44,3,1
1,50.607,631.596,736.486,571.994,0.0,857.014,3,1
0,23.492,0.0,0.0,926.557,586.747,0.0,5,0
1,46.556,0.0,467.633,664.83,1466.234,0.0,6,0
0,8.305,122.915,913.4,80.128,0.0,564.946,7,0
1,36.203,0.0,264.372,0.0,796.819,656.099,2,0
1,17.685,449.951,1306.653,1103.967,1268.489,0.0,2,1
0,8.186,0.0,568.817,36.875,0.0,0.0,6,0
0,31.059,326.184,0.0,0.0,153.486,0.0,7,0
0,42.133,1074.149,0.0,0.0,641.065,1746.127,7,1
1,16.171,0.0,1423.097,359.545,0.0,0.0,1,1
1,7.014,909.817,0.0,253.376,0.0,869.372,5,1
0,26.714,0.0,1548.484,0.0,161.451,263.291,2,0
0,26.776,1359.577,1917.254,423.833,1191.804,1654.073,3,1
0,35.676,0.0,0.0,0.0,1018.107,0.0,2,0
0,41.294,0.0,1809.512,1676.576,0.0,364.315,5,1
1,27.168,666.705,2922.507,0.0,1027.385,0.0,6,0
0,53.977,0.0,752.405,0.0,0.0,0.0,4,0
0,31.139,0.0,1168.901,0.0,0.0,926.15,6,1
0,23.15,0.0,1694.406,885.611,0.0,0.0,3,1
0,5.438,191.006,119.421,0.0,1545.266,60.372,2,0
1,24.323,1092.417,668.736,0.0,1031.557,1361.86,6,1
0,23.291,0.0,0.0,565.895,308.271,1084.019,3,1
1,41.444,235.002,616.362,0.0,0.0,0.0,8,0
0,34.475,626.187,1047.734,520.062,0.0,0.0,7,0
